song_name,artist_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
Dreiklangsdimensionen,Rheingold,214106,0.297,0.779,0.542,0.768,11,0.112,-12.22,0,0.0367,133.482,4,0.967,40
She's in Parties,Bauhaus,231066,0.000519,0.348,0.76,6.28E-05,10,0.111,-13.643,0,0.121,132.075,4,0.384,32
Play For Today,The Cure,218960,0.0487,0.458,0.731,0.0215,11,0.116,-12.049,0,0.145,80.425,4,0.784,44
Regiment - 2006 Digital Remaster,Brian Eno,251373,0.111,0.612,0.754,0.566,0,0.234,-8.894,1,0.0381,95.189,4,0.896,34
I Scare Myself,Thomas Dolby,336230,0.254,0.759,0.529,0.0123,1,0.0819,-9.187,1,0.0298,109.449,4,0.298,42
O La La La,TC Matic,197373,0.0174,0.641,0.621,0.145,6,0.139,-12.714,1,0.0331,106.136,4,0.771,39
Film 2,Grauzone,273469,0.00414,0.75,0.352,0.651,0,0.0839,-20.046,1,0.0404,114.58,4,0.427,31
My Spine Is The Bassline,Shriekback,241693,0.281,0.582,0.875,0.269,0,0.0943,-10.601,1,0.0454,112.564,4,0.943,2
Kristallnaach,BAP,299000,0.487,0.346,0.572,0,9,0.0575,-13.598,1,0.118,159.476,4,0.439,42
Oblivious,Aztec Camera,190773,0.0404,0.647,0.783,0.124,6,0.0635,-7.713,0,0.0548,112.373,4,0.924,37
When Love Breaks Down,Prefab Sprout,245653,0.329,0.476,0.607,5.03E-06,1,0.0347,-7.46,1,0.0505,133.415,4,0.342,47
Der Mussolini - 1998 - Remaster,DAF,235106,0.124,0.593,0.796,0.494,6,0.116,-9.404,1,0.0318,156.308,4,0.867,2
When It's Over,Wipers,394120,3.23E-05,0.435,0.757,0.784,9,0.208,-4.274,0,0.0265,85.522,4,0.333,36
Lorelei,Cocteau Twins,223573,0.000158,0.387,0.669,0.423,0,0.166,-11.187,1,0.0395,90.995,4,0.414,48
"Rise - 12"" Version",Public Image Ltd.,365480,0.00327,0.485,0.717,6.07E-06,7,0.633,-9.63,1,0.0309,84.747,4,0.727,37
From Her to Eternity - 2009 Remastered Version,Nick Cave & The Bad Seeds,335200,0.0416,0.627,0.462,0.00496,10,0.235,-11.583,0,0.0937,128.056,4,0.162,35
To Hell With Poverty,Gang Of Four,299600,0.000456,0.408,0.885,0.0271,7,0.278,-9.635,1,0.149,134.524,4,0.231,31
Allez Allez - Original Mix,Allez Allez,335293,0.0203,0.53,0.896,0.000112,2,0.749,-6.343,1,0.041,129.525,4,0.488,29
"God O.D., Pt.1",Meat Beat Manifesto,318920,0.00198,0.812,0.783,0.00458,7,0.374,-6.3,1,0.131,114.324,4,0.592,31
"Hungry, So Angry",Medium Medium,239026,0.365,0.81,0.835,0.00201,4,0.0523,-10.18,1,0.0847,125.67,4,0.948,36
Genius Of Love,Tom Tom Club,339053,0.127,0.928,0.594,0.000413,2,0.0391,-10.839,1,0.0913,102.878,4,0.747,49
Din Daa Daa - Original US Mix,George Kranz,381093,0.307,0.789,0.794,0.00593,6,0.31,-6.553,0,0.127,123.255,4,0.694,28
Collapsing New People,Fad Gadget,255626,0.0315,0.573,0.865,2.89E-05,7,0.342,-3.736,0,0.0395,115.63,4,0.557,2
Sex Beat,The Gun Club,167200,0.287,0.64,0.864,1.91E-06,11,0.0709,-9.752,0,0.0287,91.576,4,0.577,46
Optimo,Liquid Liquid,160693,0.0027,0.7,0.964,0.755,7,0.18,-6.307,1,0.0479,123.345,4,0.776,33
"""40"" - Live Version 1983",U2,225440,0.109,0.257,0.472,0.000945,8,0.829,-16.259,1,0.0399,143.517,4,0.286,1
Zanna (feat. Anna Domino) - 2005 Remastered Version,Luc Van Acker,189000,0.104,0.856,0.449,1.42E-06,0,0.123,-14.519,1,0.0585,104.768,4,0.901,34
Deus,The Sugarcubes,250533,0.0808,0.627,0.576,1.06E-05,4,0.228,-10.429,0,0.0288,96.417,4,0.651,33
Mellow Blues,Sonny Thompson & Lula Reed,163040,0.53,0.79,0.341,0.87,2,0.0942,-10.016,1,0.0301,106.722,4,0.58,43
Hello Central (Give Me Central),Lightnin' Hopkins,176466,0.951,0.545,0.352,0.000336,8,0.137,-12.65,1,0.0323,69.293,4,0.369,5
Booted,Rosco Gordon,182026,0.888,0.734,0.499,0,4,0.388,-8.348,0,0.152,111.125,4,0.75,8
Soft,Tiny Bradshaw,150906,0.64,0.695,0.66,0.816,0,0.0814,-7.51,1,0.0407,82.523,4,0.784,6
Safronia B,Calvin Boze,144306,0.8,0.539,0.483,0.0341,8,0.314,-9.085,1,0.0573,167.484,4,0.864,43
Best Wishes,Roy Milton,181253,0.88,0.413,0.251,0.156,8,0.122,-16.919,1,0.0711,187.105,3,0.339,42
Mary Lou,Young Jessie,153124,0.725,0.699,0.892,0,0,0.453,-5.152,1,0.0732,120.593,4,0.968,24
Sexy Ways,The Midnighters,152573,0.155,0.402,0.503,1.51E-06,8,0.0827,-9.35,1,0.0367,127.717,4,0.882,38
Grandpa Can Boogie Too,Lil Greenwood,170736,0.633,0.708,0.555,0,5,0.0782,-8.296,1,0.118,79.013,4,0.853,5
"Hey, Miss Fannie - 2007 Remastered Version",The Clovers,146000,0.757,0.613,0.279,0,1,0.0874,-13.187,1,0.0432,165.259,4,0.955,43
Book Of Love - Single Version,The Monotones,138986,0.571,0.484,0.681,2.98E-06,10,0.454,-8.539,1,0.458,198.87,4,0.521,16
Thinking And Drinking,Amos Milburn,144786,0.983,0.76,0.323,0.000475,2,0.134,-12.06,1,0.125,110.369,4,0.648,38
Deacon Rides Again,Big Jay McNeely,167866,0.814,0.561,0.669,0.000101,1,0.101,-4.156,1,0.0339,93.153,4,0.806,40
Sh-Boom - Single Version,The Chords,144319,0.851,0.667,0.467,0,5,0.272,-8.991,1,0.0499,136.676,4,0.905,48
Kansas City,Wilbert Harrison,143840,0.788,0.671,0.283,0.513,1,0.11,-14.415,1,0.0317,117.666,4,0.883,5
Well All Right,Big Joe Turner,150280,0.62,0.576,0.504,6.19E-06,0,0.296,-10.461,1,0.0475,80.317,4,0.845,5
"Easy, Easy Baby",Varetta Dillard,158973,0.79,0.732,0.536,0,10,0.053,-2.664,1,0.0316,118.791,4,0.744,5
I Don't Know,Willie Mabon,191173,0.831,0.708,0.298,0.00012,8,0.117,-10.329,1,0.194,109.067,4,0.777,37
The One I Love,Ray Agee,126140,0.931,0.649,0.351,3.64E-06,0,0.162,-14.866,1,0.0463,77.925,4,0.895,0
Hurts Me To My Heart,Faye Adams,181253,0.559,0.551,0.44,0,8,0.115,-8.854,1,0.0517,83.682,4,0.867,5
Lovin' Machine - Remastered,Wynonie Harris,147434,0.297,0.566,0.848,0,8,0.0681,-4.499,1,0.0918,162.518,4,0.884,38
Upstairs Boogie,Lil Son Jackson,136560,0.883,0.593,0.438,0.0167,10,0.317,-13.451,0,0.028,130.225,3,0.758,37
Bip Bam,The Drifters,167785,0.875,0.802,0.333,0,3,0.092,-8.367,1,0.0725,136.651,4,0.892,5
I Wanna Know,The Du Droppers,137706,0.799,0.611,0.486,0,0,0.125,-12.781,0,0.0576,79.284,4,0.887,35
5-10-15 Hours,Ruth Brown,195466,0.765,0.859,0.244,0,5,0.126,-13.397,1,0.0562,121.962,4,0.875,43
The Storm (01-16-52),Esther Phillips,187333,0.948,0.542,0.467,0.000596,3,0.19,-7.453,0,0.0478,66.012,3,0.293,37
Port Of Rico,Illinois Jacquet,164960,0.751,0.767,0.17,0.203,0,0.095,-14.738,1,0.0617,127.152,4,0.573,15
Don't Be Angry,Nappy Brown,143800,0.742,0.37,0.606,0.0015,0,0.199,-6.527,1,0.0374,163.967,4,0.956,38
I Don't Hurt Anymore,Dinah Washington,191253,0.841,0.527,0.466,0,9,0.177,-7.129,0,0.0293,78.333,4,0.538,10
How Many More Years,Howlin' Wolf,162066,0.888,0.677,0.444,0.00821,7,0.147,-17.602,1,0.136,109.829,4,0.53,6
Lawdy Miss Clawdy,Lloyd Price,108826,0.799,0.439,0.859,0.786,3,0.278,-4.847,1,0.0419,131.657,4,0.842,44
Pink Champagne - Single Version,Joe Liggins & The Honeydrippers,182693,0.877,0.628,0.37,0.00397,5,0.111,-9.996,1,0.0286,99.248,4,0.784,4
All Night Baby,The Robins,186173,0.622,0.475,0.89,2.29E-06,3,0.226,-6.974,0,0.102,123.519,4,0.436,36
Good Rockin' Daddy,Etta James,148666,0.854,0.745,0.398,0,3,0.324,-6.75,1,0.0378,114.467,4,0.65,38
Hound Dog,Big Mama Thornton,172266,0.857,0.664,0.59,3.05E-05,11,0.668,-6.141,1,0.0874,73.926,4,0.88,39
Castle Rock,Johnny Hodges,167960,0.858,0.694,0.486,0.0283,8,0.113,-8.681,1,0.0322,170.949,4,0.683,14
Smooth Sailing,Ella Fitzgerald,187253,0.826,0.541,0.377,0,10,0.064,-9.95,0,0.0583,117.965,4,0.596,16
It Ain't The Meat,The Swallows,156680,0.907,0.664,0.441,0,10,0.139,-8.473,1,0.066,147.149,4,0.855,36
Rag Mop - Single Version,Lionel Hampton,169200,0.417,0.713,0.516,0,0,0.119,-5.417,1,0.0352,94.589,4,0.88,7
Bo Diddley,Bo Diddley,168000,0.393,0.826,0.753,0,0,0.208,-8.223,1,0.0572,105.473,4,0.48,10
Toxic,Britney Spears,198813,0.0279,0.774,0.847,0.0183,5,0.241,-3.925,0,0.121,143.011,4,0.923,60
Genie in a Bottle,Christina Aguilera,217133,0.185,0.633,0.792,0.000185,1,0.152,-6.968,1,0.149,175.795,4,0.918,16
It's Gonna Be Me,*NSYNC,192426,0.0407,0.636,0.873,1.27E-06,0,0.0372,-4.672,0,0.071,165.071,4,0.908,67
...Baby One More Time,Britney Spears,211066,0.202,0.759,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907,78
Crazy In Love,Beyoncé,236133,0.00249,0.646,0.77,0,2,0.0715,-6.596,0,0.226,99.165,4,0.681,79
"Jumpin', Jumpin'",Destiny's Child,230200,0.00543,0.771,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4,0.683,72
Oops!...I Did It Again,Britney Spears,211160,0.3,0.751,0.834,1.77E-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894,77
Wannabe,Spice Girls,173026,0.101,0.768,0.864,0,11,0.162,-6.145,1,0.0324,110.008,4,0.891,81
Larger Than Life,Backstreet Boys,232826,0.11,0.661,0.973,1.74E-05,0,0.617,-2.994,0,0.037,108.037,4,0.75,67
Say My Name,Destiny's Child,271333,0.274,0.522,0.676,0,5,0.134,-3.571,0,0.16,67.427,4,0.746,72
I'm a Slave 4 U,Britney Spears,203760,0.426,0.843,0.843,0.000108,8,0.111,-3.573,1,0.117,110.03,4,0.963,0
Bye Bye Bye,*NSYNC,200400,0.031,0.61,0.926,0.0012,8,0.0821,-4.843,0,0.0479,172.638,4,0.861,73
Dirrty (feat. Redman),Christina Aguilera,298853,0.107,0.64,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436,72
Since U Been Gone,Kelly Clarkson,188960,0.00165,0.662,0.741,0.0303,0,0.114,-5.406,1,0.0334,131,4,0.404,75
No Scrubs,TLC,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59,81
Survivor,Destiny's Child,254026,0.0559,0.514,0.911,0,1,0.775,-2.027,0,0.41,161.109,4,0.619,75
Get The Party Started,P!nk,191666,0.00127,0.806,0.902,0,11,0.212,-3.387,0,0.0475,128.943,4,0.961,67
What a Girl Wants,Christina Aguilera,215866,0.0671,0.755,0.827,0,0,0.329,-6.803,1,0.114,142.122,4,0.797,8
All The Things She Said - Original Album Version (Edited),t.A.T.u.,212266,0.032,0.605,0.828,0.00253,5,0.121,-6.144,0,0.0389,90.005,4,0.365,16
Stronger,Britney Spears,203000,0.128,0.707,0.923,0.000437,11,0.273,-3.957,1,0.0521,108.049,4,0.842,66
Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,287293,0.00602,0.792,0.811,0.000155,10,0.224,-5.198,0,0.0367,108.054,4,0.509,61
"Bills, Bills, Bills",Destiny's Child,256026,0.139,0.845,0.576,0,11,0.0764,-5.15,0,0.153,127.641,4,0.461,65
Redbone,Childish Gambino,326933,0.172,0.745,0.356,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,0.607,84
Despacito - Remix,Luis Fonsi,228826,0.228,0.653,0.816,0,2,0.0967,-4.353,1,0.167,178.086,4,0.816,84
HUMBLE.,Kendrick Lamar,177000,0.000282,0.908,0.621,5.39E-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,87
Green Light,Lorde,234652,0.0209,0.594,0.721,8.55E-06,2,0.0879,-7.812,1,0.0957,128.942,4,0.253,65
24K Magic,Bruno Mars,225983,0.034,0.818,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,81
1-800-273-8255,Logic,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,86
That's What I Like,Bruno Mars,206693,0.013,0.853,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,86
Scars To Your Beautiful,Alessia Cara,230226,0.0285,0.573,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451,76
Location,Khalid,217566,0.283,0.799,0.436,0.000105,1,0.0968,-9.975,0,0.379,80.028,4,0.311,69
XO TOUR Llif3,Lil Uzi Vert,182706,0.00264,0.732,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,0.401,22
Issues,Julia Michaels,176320,0.401,0.728,0.415,0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455,77
Love Galore (feat. Travis Scott),SZA,275080,0.111,0.795,0.594,0,0,0.162,-6.2,1,0.0747,135.002,4,0.409,81
Love So Soft,Kelly Clarkson,172598,0.00755,0.811,0.596,1.15E-05,11,0.0588,-5.428,1,0.0621,130.03,4,0.673,9
Praying,Kesha,230269,0.48,0.565,0.381,0,10,0.109,-7.204,1,0.0302,73.483,4,0.325,74
Million Reasons,Lady Gaga,205280,0.437,0.665,0.424,0,0,0.107,-7.838,1,0.0444,129.911,4,0.134,82
What About Us,P!nk,269600,0.0285,0.489,0.588,2.11E-06,1,0.0906,-6.177,1,0.0507,113.617,4,0.187,81
Shape of You,Ed Sheeran,233712,0.581,0.825,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,81
Something Just Like This,The Chainsmokers,247626,0.0306,0.607,0.649,2.46E-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505,79
Thunder,Imagine Dragons,187146,0.00782,0.604,0.826,0.15,0,0.154,-4.804,1,0.0434,167.985,4,0.241,26
Feel It Still,Portugal. The Man,163253,0.0417,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,85
Stay (with Alessia Cara),Zedd,210090,0.253,0.69,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544,84
Nobody But Me,Michael Bublé,179640,0.139,0.686,0.698,0,4,0.134,-5.142,1,0.0642,93.972,4,0.963,53
I Could Have Told You,Bob Dylan,216520,0.903,0.34,0.226,0.000158,8,0.124,-12.007,1,0.0301,139.28,3,0.223,45
That Face,Seth MacFarlane,155600,0.623,0.554,0.306,0,1,0.106,-8.856,1,0.0468,141.577,4,0.602,32
Go Tell It On The Mountain,Sarah McLachlan,154506,0.872,0.466,0.548,0,0,0.233,-7.582,1,0.263,135.679,4,0.305,27
The Good Life,Michael Bublé,199533,0.401,0.246,0.702,0,2,0.848,-4.823,1,0.0566,73.151,4,0.351,35
Miracles (Someone Special),Coldplay,276906,0.0164,0.626,0.822,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374,68
Love,Lana Del Rey,272742,0.487,0.527,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234,75
Believer,Imagine Dragons,204346,0.0512,0.772,0.78,0,10,0.119,-4.288,0,0.108,124.988,4,0.719,23
Praying,Kesha,230266,0.491,0.576,0.39,0,10,0.111,-7.202,1,0.0297,73.433,4,0.319,75
Galway Girl,Ed Sheeran,170826,0.0735,0.624,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,0.781,84
Migration,Bonobo,327400,0.763,0.561,0.565,0.948,1,0.166,-12.374,1,0.0373,122.072,4,0.0392,57
Cola,CamelPhat,223869,0.0245,0.706,0.74,0.512,6,0.135,-7.904,1,0.0325,122.007,3,0.444,59
Andromeda (feat. DRAM),Gorillaz,197546,0.003,0.788,0.472,0.0322,0,0.59,-9.021,1,0.0475,130.084,4,0.257,67
Autobahn - 3-D,Kraftwerk,866889,0.2,0.354,0.561,0.815,2,0.125,-13.781,1,0.0407,149.9,4,0.306,33
Love$ick (feat. A$AP Rocky),Mura Masa,192160,0.147,0.625,0.763,0.0106,8,0.214,-4.997,0,0.129,88.753,4,0.721,75
Line Of Sight (feat. WYNNE & Mansionair),ODESZA,237140,0.0334,0.558,0.733,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173,55
Die Young,Sylvan Esso,210613,0.361,0.698,0.555,0.00684,8,0.103,-6.436,1,0.0328,101.964,4,0.471,65
Show Yourself,Mastodon,182893,4.99E-06,0.468,0.977,0.0213,8,0.0543,-4.198,1,0.0645,134.996,4,0.493,57
Hardwired,Metallica,191331,1.15E-05,0.13,0.991,0.00412,11,0.225,-3.126,1,0.0604,185.364,4,0.505,61
Go To War,Nothing More,245195,0.00187,0.461,0.892,1.34E-06,6,0.0942,-4.807,0,0.0901,137.35,4,0.35,59
The Way You Used To Do,Queens of the Stone Age,274281,0.0102,0.474,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433,60
Holding On,The War On Drugs,350893,0.000611,0.444,0.939,0.00986,6,0.0453,-5.027,1,0.0403,150.084,4,0.686,63
You Want It Darker,Leonard Cohen,284373,0.613,0.674,0.327,0.199,4,0.0756,-16.986,0,0.0574,108.995,4,0.494,63
The Promise,Chris Cornell,260836,0.276,0.427,0.62,0,5,0.125,-7.768,0,0.0332,145.658,4,0.328,56
Run,Foo Fighters,323373,3.40E-05,0.359,0.893,0.0955,4,0.751,-8.036,0,0.0665,136.115,4,0.185,68
No Good,Kaleo,234240,0.0234,0.378,0.925,0.00062,9,0.18,-3.781,1,0.185,108.525,4,0.584,66
Everything Now,Arcade Fire,303013,0.00171,0.548,0.865,0.000449,0,0.457,-5.325,1,0.0302,116.046,4,0.61,69
Blood In The Cut,K.Flay,188706,0.118,0.77,0.655,0.0234,2,0.125,-5.369,1,0.0316,129.964,4,0.639,64
The Stage,Avenged Sevenfold,512024,0.000363,0.454,0.945,0.323,9,0.108,-6.925,0,0.0975,134.945,4,0.215,42
Forever,Code Orange,187946,1.21E-05,0.306,0.883,0.774,7,0.185,-4.205,1,0.0855,81.188,4,0.43,48
Clockworks,Meshuggah,435040,2.01E-06,0.228,0.98,0.833,1,0.289,-5.313,1,0.11,129.939,1,0.364,0
Black Hoodie,Body Count,209746,0.000462,0.397,0.992,0,1,0.322,-1.271,0,0.304,102.092,4,0.301,42
Invisible Enemy,August Burns Red,277693,1.27E-05,0.188,0.974,0.0157,6,0.0953,-5.207,1,0.268,141.161,4,0.0561,56
Sultan's Curse,Mastodon,249533,1.24E-05,0.341,0.954,0.0234,7,0.0308,-4.745,0,0.082,161.858,3,0.23,53
Saturnz Barz (feat. Popcaan),Gorillaz,181906,0.0272,0.383,0.621,0,6,0.427,-5.878,0,0.113,80.051,4,0.213,69
oh baby,LCD Soundsystem,349693,0.0192,0.58,0.622,0.653,5,0.648,-12.005,1,0.0352,169.442,4,0.781,63
Ballad of the Dying Man,Father John Misty,290736,0.848,0.399,0.443,0.000406,5,0.0899,-9.168,1,0.0272,139.643,4,0.265,52
The System Only Dreams in Total Darkness,The National,236746,0.156,0.596,0.912,0.794,0,0.584,-6.74,0,0.211,110.013,4,0.371,64
Me and Your Mama,Childish Gambino,379226,0.0105,0.556,0.45,0.0483,5,0.0707,-11.874,1,0.0338,117.99,3,0.25,69
The Weekend,SZA,272186,0.241,0.487,0.366,0,8,0.126,-9.405,0,0.0531,68.191,5,0.161,78
Starboy,The Weeknd,230453,0.141,0.678,0.588,6.35E-06,7,0.137,-7.015,1,0.276,186.005,4,0.486,85
Get You (feat. Kali Uchis),Daniel Caesar,278179,0.422,0.658,0.294,5.20E-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358,80
High,Ledisi,253000,0.581,0.633,0.566,0,9,0.0898,-5.225,1,0.272,100.342,4,0.472,53
Go Thru Your Phone,PJ Morton,148097,0.652,0.641,0.403,0,6,0.14,-12.506,1,0.214,169.596,4,0.599,50
Feel The Real (feat. Marsha Ambrosius),Musiq Soulchild,334196,0.18,0.318,0.655,0,10,0.196,-7.909,0,0.173,81.031,4,0.761,39
Bounce Back,Big Sean,222360,0.105,0.77,0.567,0,2,0.125,-5.698,1,0.175,81.477,4,0.26,80
Bodak Yellow,Cardi B,223962,0.0672,0.929,0.723,0,11,0.346,-5.792,0,0.109,125.022,4,0.458,76
Chase Me - Single Version - Music From The Motion Picture Baby Driver,Danger Mouse,206746,0.00223,0.577,0.619,2.39E-05,8,0.178,-7.329,1,0.221,81.336,4,0.409,50
Sassy,Rapsody,193213,0.0861,0.78,0.647,0,11,0.0873,-6.331,0,0.164,116.976,4,0.551,40
DNA.,Kendrick Lamar,185946,0.00454,0.638,0.523,0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,83
LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,227360,0.0265,0.658,0.535,0,9,0.2,-8.983,0,0.0573,110.684,4,0.419,78
Bad and Boujee (feat. Lil Uzi Vert),Migos,343150,0.061,0.927,0.665,0,11,0.123,-5.313,1,0.244,127.076,4,0.175,79
Power,Rapsody,334786,0.00274,0.441,0.854,0,4,0.175,-5.509,0,0.486,81.309,4,0.597,48
PRBLMS,6LACK,246773,0.0307,0.417,0.58,1.45E-06,9,0.179,-4.574,1,0.207,68.58,5,0.139,78
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,176702,0.133,0.728,0.607,0,1,0.0864,-8.417,0,0.132,129.938,4,0.445,76
Who Dat Boy,"Tyler, The Creator",205093,0.337,0.706,0.485,0,8,0.122,-9.671,1,0.331,115.414,4,0.144,74
Want Some More (feat. Mr. Talkbox),Morgan Heritage,271221,0.0701,0.789,0.723,0,7,0.659,-3.521,0,0.0827,124.053,4,0.747,23
Pineapple Wine,Morgan Heritage,232650,0.238,0.669,0.788,0,1,0.313,-4.411,1,0.0559,79.002,4,0.761,28
Setting the World On Fire,Kenny Chesney,217466,0.0171,0.61,0.822,1.88E-06,0,0.093,-4.422,1,0.0355,93.993,4,0.437,67
You Look Good,Lady Antebellum,181000,0.0338,0.653,0.911,0.000659,0,0.081,-4.635,1,0.0439,152.043,4,0.942,64
Better Man,Little Big Town,263120,0.112,0.514,0.836,0,5,0.0878,-3.663,1,0.0381,143.888,4,0.501,62
Craving You,Thomas Rhett,223626,0.000899,0.607,0.841,0,9,0.34,-3.772,0,0.0371,104.978,4,0.505,74
Broken Halos,Chris Stapleton,180906,0.133,0.607,0.575,2.52E-06,8,0.0566,-7.066,1,0.0252,78.341,4,0.504,73
My Only True Friend,Gregg Allman,376746,0.0515,0.429,0.673,0.00289,9,0.169,-5.935,1,0.0297,148.546,4,0.475,40
Shine On Rainy Day,Brent Cobb,263306,0.656,0.742,0.212,2.82E-05,7,0.107,-12.095,1,0.0364,120.547,4,0.227,42
Call It Dreaming,Iron & Wine,231760,0.61,0.519,0.515,5.66E-05,5,0.107,-9.448,1,0.031,80.329,4,0.714,67
If We Were Vampires,Jason Isbell and the 400 Unit,215563,0.824,0.629,0.208,3.70E-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685,72
Damned (If You Do),The Mavericks,239168,0.165,0.611,0.882,0.000677,7,0.112,-6.336,1,0.0404,115.02,4,0.961,31
"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,149706,0.899,0.492,0.116,1.93E-06,2,0.0889,-15.15,0,0.0379,111.787,4,0.434,69
"How Far I'll Go - From ""Moana""",Alessia Cara,175517,0.173,0.315,0.563,0.000242,9,0.0673,-9.671,1,0.354,179.484,4,0.147,69
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,245653,0.0578,0.737,0.452,1.48E-05,0,0.187,-8.366,1,0.0534,117.962,4,0.096,78
Never Give Up,Sia,221986,0.00497,0.568,0.936,0.0138,6,0.12,-2.961,0,0.053,91.009,4,0.605,70
Stand Up for Something (feat. Common),Andra Day,224333,0.287,0.397,0.763,0,8,0.102,-4.843,0,0.183,141.172,3,0.631,43
Too Hard Not To,Tina Campbell,267111,0.867,0.414,0.4,0,3,0.117,-6.008,1,0.0391,98.145,5,0.343,24
You Deserve It (feat. Bishop Cortez Vaughn),J.J. Hairston & Youthful Praise,369955,0.0816,0.253,0.629,0,6,0.166,-4.413,1,0.0552,174.109,3,0.139,48
Better Days,Le'Andria Johnson,244822,0.366,0.296,0.381,0,7,0.17,-7.986,0,0.0386,72.383,4,0.343,46
My Life,The Walls Group,203771,0.00254,0.736,0.741,0,9,0.119,-4.625,1,0.0954,112.02,4,0.359,40
Never Have to Be Alone,CeCe Winans,227335,0.711,0.646,0.302,1.01E-05,7,0.166,-8.825,1,0.0298,118.009,4,0.402,46
Oh My Soul,Casting Crowns,255173,0.498,0.331,0.427,0,3,0.108,-7.431,1,0.0302,157.938,3,0.141,63
Asos Model Crush,dné,147875,0.809,0.641,0.329,0.835,4,0.105,-10.337,1,0.0625,122.95,3,0.0608,25
Thin,Aquilo,178476,0.499,0.586,0.417,0.00262,0,0.121,-9.683,1,0.0528,97.026,4,0.226,24
Howl,Jake Houlsby,218346,0.838,0.508,0.351,0.791,10,0.122,-14.951,1,0.0297,75.056,4,0.269,58
What's Good,Fenne Lily,216875,0.935,0.542,0.0957,6.40E-06,8,0.182,-14.518,0,0.0404,134.739,4,0.259,61
Haven Lea,Lists,187370,0.919,0.27,0.159,0.559,2,0.0745,-13.966,1,0.0319,77.331,4,0.0619,58
Tidal Wave,Old Sea Brigade,197195,0.377,0.766,0.292,0.0633,0,0.085,-10.228,1,0.031,92.528,4,0.28,60
Flaws,Chloe Foy,213272,0.918,0.277,0.146,0.0513,7,0.11,-11.845,1,0.037,113.856,4,0.0394,56
Minimum,Charlie Cunningham,194906,0.729,0.492,0.841,0.00027,0,0.101,-9.181,0,0.0904,177.869,4,0.313,70
"Sister, I",Jesse Marchant,245893,0.848,0.467,0.432,0.887,5,0.107,-10.529,1,0.0269,138.011,4,0.223,54
Places We Won't Walk,Bruno Major,169410,0.969,0.388,0.0859,7.35E-05,7,0.108,-16.061,0,0.0472,88.253,3,0.19,61
Do You Rise,Ian Randall Thornton,231924,0.841,0.36,0.223,0.727,2,0.0947,-19.5,1,0.0337,99.75,4,0.0519,55
Rose Petals,S. Carey,213666,0.888,0.562,0.282,0.00297,10,0.0812,-11.956,1,0.0302,127.964,4,0.172,69
Terraform,Novo Amor,251920,0.979,0.47,0.218,0.406,11,0.282,-11.49,1,0.0307,71.963,4,0.193,61
Imogen,Nick Mulvey,255533,0.85,0.493,0.584,0.000353,5,0.114,-6.894,1,0.0311,86.909,4,0.234,56
The Night We Met (feat. Phoebe Bridgers),Lord Huron,208173,0.962,0.424,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131,76
Organs Made from Copper,Crow's Feet,210535,0.94,0.411,0.131,0.0587,0,0.104,-20.126,1,0.0366,111.719,4,0.0654,53
Maribel,Oskar Schuster,163865,0.921,0.57,0.158,0.927,0,0.0717,-21.329,1,0.0292,76.621,4,0.434,70
